assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
57653cac-975f-44c1-a1a0-26974f30b7ba,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,625226cb-8082-40c0-bed0-c652dff3acf8,8211a749bb57a433fcf501d0ac91f5ca,2025-10-26 12:47:34.000,2025-10-26 12:47:34.000,2025-10-28 15:08:54.347,2025-10-26 12:48:24.751,2025-11-02 12:47:34.000,e349c20ef71e1fbb96cd11e6b2889506,Attending,8211a749bb57a433fcf501d0ac91f5ca,Trainee,1,1,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,"I had the pleasure of working with ***** during her two week NICU rotation. This was *****'s first time being in a NICU and she did a nice job jumping in. The census was not high during our block together, but ***** did carry one of the more active surgical babies in addition to other babies. ***** started out with nice clear goals she wanted to work on during her two weeks. One of her goals was to understand the why behind screening tests and management plans. For example, why do we get HUS studies on certain days of life. ***** would ask questions on rounds or after if something wasn't clear and I appreciated that. I could see her thinking and trying to understand why we choose the management plans we do. On once occasion I was explaining my thought process on how we would start feeding a preemie with a newly placed g tube. ***** had questions about this feeding plan and made sure to let me know that she needed further clarification from me. I think that's a lovely strength to be able to say that something doesn't make sense and to ask for clarification. In our end of the rotation feedback, I urged ***** to continue to ask questions on rounds to gain understanding as to why we do the things we do. These discussions are invaluable for the entire team. Another area to continue to grow upon is setting up the bed during deliveries.",,Please see text,,,,,,,,,NICU/PICU,,,
58b5d29d-0102-435f-ac8d-4b8f20f3c3e5,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- COMMUNICATING WITH PATIENT AND FAMILIES/PROVIDING FAMILY-CENTERED CARE,b286e1f4-4bbc-11f0-8975-b7ea4fb8b5ba,dfb75b51-bc97-4fe6-ba66-f05571240a66,28ab2907212bff7943b721f99f49209b,2025-09-09 11:06:00.000,2025-09-09 11:06:00.000,2025-09-11 00:10:07.530,2025-09-10 11:08:02.355,2025-09-16 11:06:00.000,263b6bdfc373baae515eb4c4fc7ad7ba,Attending,28ab2907212bff7943b721f99f49209b,Trainee,1,1,Trainee,Deliver family-centered care,cda5e97e-5421-47b4-8edb-03fe67c4012b,,,,,2,Based on multiple personal observations,,,,,,,,,"***** did a fantastic job communicating with the families he was taking care of. Updating them regularly and making them feel heard. He explained GMH to a family, printed out a picture to help them understand and also tried to hear their worries and made them feel less anxious. I would encourage him to continue to expand on his assessments and differentials for learning while tailoring his explanation of the most relevant information to families.",,,,,,,,,,,,NICU/PICU,,,
6526cf44-be8b-444e-ac69-032caf286a58,0d5099be4af1b9fb7ef4f448e6d284f0,ACUTE COMMON PROBLEM,a1c8c735-5fd0-433c-b5ba-16a219ad8b78,4f0cd845-3876-45e7-823b-1a420f6d85c0,36140d88bf8a3eeb0b28f7ceab6dcfda,2025-07-30 22:38:21.000,2025-07-30 22:38:21.000,2025-07-31 11:24:46.391,2025-07-30 22:45:12.891,2025-08-06 22:38:21.000,519a2bf8994b1a7aab3ad6ff4e541b61,Attending,36140d88bf8a3eeb0b28f7ceab6dcfda,Trainee,1,1,Trainee,ACUTE COMMON PROBLEM (Hospitalist/GP Inpatient),d3aad393-249e-4a53-ae65-6c4fb43e6f30,,,,,,,,,3,Complex,31,Other,,,,"In this encounter, I appreciated that ******* asked specific, pertinent questions to clarify parts of the history during rounds while remaining open to additional questions by myself and the supervising resident to add to that history. One thing ******* can continue to work on is trying to use more narrow and specific language when talking about the diagnoses with patients - for example, with this patient, being able to share and explain to the patient that there are many different causes of vertigo, some of which have been ruled out, and some of which we were still working to assess and treat. Being able to express uncertainty about the final diagnosis while also describe how we have ruled some out can be a helpful way to get the patient to understand their overall disease processes. Another important thing I always think about as the attending is what is limiting the ability to safely transition home, and in this patient's case that included her level of disability- and one thing I tried to role model was getting a more direct assessment of that level of disability, in this case, having the patient walk in the room for us. That piece of information ultimately informed our decision to consult PT for safety clearance, which ultimately led to a more specific diagnosis of her vertigo. ******* can keep that question in mind - both what are the things we have to do as the physician team to get a patient out the door but also what symptoms or constraints are limiting the patient from getting home safely?",,,,,,,,,,,Hospitalist/GP Inpatient,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
665d0446-ea04-4057-906d-63d7ffcb4457,0d5099be4af1b9fb7ef4f448e6d284f0,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,feabd0b0-eb52-42d3-9a22-b95b2c1190ec,5cc626e053d83eef34d73156b275524d,2025-08-01 14:57:09.000,2025-08-01 14:57:09.000,2025-08-01 14:59:26.778,2025-08-01 14:58:13.191,2025-08-08 14:57:09.000,5cc626e053d83eef34d73156b275524d,Attending,2ac6d13d66f033a2d1ba2c5d8e67cc33,Trainee,1,1,Attending,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,4,Adolescent,,,,,1,Straightforward,,,,,,"Great rapport with patient, thorough, covered all the bases, professional",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
67ed12c8-5cff-4dc5-87cc-16dbf3eecd67,0d5099be4af1b9fb7ef4f448e6d284f0,ACUTE CARE VISIT NOT requiring transfer to higher level of care,d6660952-4d66-4af5-b3fb-6afc0ecd1f44,950a0637-8106-4398-b6db-3188d682bfbf,9eb0dea5dd809823cf6fc39c1f8df305,2025-10-23 16:45:40.000,2025-10-23 16:45:40.000,2025-10-24 16:36:26.295,2025-10-24 00:51:03.066,2025-10-30 16:45:40.000,fb53bdc736061cc5f097f925e393753d,Attending,9eb0dea5dd809823cf6fc39c1f8df305,Trainee,1,1,Trainee,"Manage a patient with an acute, common diagnosis (Primary Care Clinic)",f6a3e512-f8c4-4c48-9b29-63ed49ba6792,,,,,,,,,1,Straightforward,12,Febrile illness,,,,Well conducted history and exam that accounted for prior medical encounters and information in the chart. Demonstrated Thorough reasoning through the differential diagnosis with appropriate medical decision making but also demonstrated flexibility to align with the parents goals and needs.,,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
6d5b77ef-4921-42fc-b4a3-6cf6225408af,0d5099be4af1b9fb7ef4f448e6d284f0,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",c51ceebe-8abd-428a-a4f2-8d1b6bd50c80,893ce643-7f2e-4f68-a706-e4199a2c1fa8,5e8a34fec1f81227ea12cfd7d532ae0b,2025-10-05 14:00:00.000,2025-10-05 14:00:00.000,2025-10-11 04:22:55.331,2025-10-06 12:18:28.825,2025-10-12 14:00:00.000,fe4deaf1c222bfbd73a5b2a262a873ea,Attending,5e8a34fec1f81227ea12cfd7d532ae0b,Trainee,1,1,Trainee,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,3,Complex,,,,,,****** was efficient and called consultants in timely manner. She provided accurate information regarding patient and reason for consult and participated in care plans. Keep up the good work.,,,,,,,,,,,NICU/PICU,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
7388ff0e-b77e-4d7c-8170-f185df5d1e2a,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- COMMUNICATING WITH PATIENT AND FAMILIES/PROVIDING FAMILY-CENTERED CARE,64618f70-4c74-11f0-bfa1-cf6ba3e29be9,32bc5a64-2153-48c3-b246-fab5a40f9007,cc0b4bf4de82456720447cb4c0794368,2025-10-27 15:18:20.000,2025-10-27 15:18:20.000,2025-10-27 22:04:01.023,2025-10-27 15:37:14.886,2025-11-03 15:18:20.000,7895d47a4be0e5ca70d83307d4899894,Attending,cc0b4bf4de82456720447cb4c0794368,Trainee,1,1,Trainee,Deliver family-centered care,cda5e97e-5421-47b4-8edb-03fe67c4012b,,,,,2,Based on multiple personal observations,,,,,,,,,"****, did an incredible job presenting multiple patients on rounds today with quite the audience as we had many guests present. Not only did she do a very thorough, concise, Presentation, but she also ensure that the family members understood some of the medical jargon and it would frequently ask the family if they had any questions about what was being said. She's performing at levels higher than that of an intern was able to carry and manage multiple complex patients on rounds with very little help needed from senior residence.",,,,,,,,,,,,Hospitalist/GP Inpatient,,,
78c1a6c9-2aa2-4930-87ae-0062b6d6da41,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- COLLABORATING WITH OTHERS,860fea7c-4bb6-11f0-a3e5-9b5b908b63a4,172e5761-37af-4b33-96b7-574a9ba59b77,ae4e9c00944d5450c5cb369951b03be8,2025-09-19 23:40:18.000,2025-09-19 23:40:18.000,2025-09-19 23:47:29.879,2025-09-19 23:43:41.248,2025-09-26 23:40:18.000,ae4e9c00944d5450c5cb369951b03be8,Attending,5e0c46af661f840a6516f17c9cb652a8,Trainee,1,1,Attending,Collaborating with others,937d4404-2f2e-4599-8ffe-644cb7ad509e,,,,,1,Based on a single encounter or day,,She created a plan for a baby with oral motor dysfunction that incorporated feeding preference from the mother and slp consultant which respected both perspectives in a cohesive plan.,,,,,,,,,,,,,,,,,,,NICU/PICU,,,
7b5cf760-c8ab-4838-8164-897c62b204f5,0d5099be4af1b9fb7ef4f448e6d284f0,INFORMATION SOURCES AND EVIDENCE- incorporating into care and guiding patients,6fd250e0-0583-43da-b8c5-33b8af84bca2,3cb0838c-37d7-4d81-8106-7fbca55ff8b0,7d27e6190d3d42140d6fd70a4cf02368,2025-07-18 23:53:25.000,2025-07-18 23:53:25.000,2025-07-19 00:04:24.208,2025-07-18 23:55:25.558,2025-07-25 23:53:25.000,c521b0d5e3716dca8bb60c5c11b72d28,Attending,7d27e6190d3d42140d6fd70a4cf02368,Trainee,1,1,Trainee,Utilizing technology and information sources to enhance learning and patient care,7a7199fc-c3e1-484f-a80a-4290b3bef097,1,"Retrieving, assessing the validity of, and applying information from a variety of sources to patient care",,,,,,,3,Complex,,,,,,Incorporated outside history and evidence on new HHT diagnosis into presentation extremely well,,,,,,,,,,,NICU/PICU,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only",
8117b08f-c008-451a-bdb0-bc2d7ccae682,0d5099be4af1b9fb7ef4f448e6d284f0,"HANDOVER to and from on admission, transfer, discharge, and care transitions",8b5d95d0-b435-4c33-b724-28b2a3338b42,c779457c-0d3b-485f-aabd-cd9b8fd1d92c,d4ef103d31a724b01bbacb132c667bce,2025-07-29 11:29:29.000,2025-07-29 11:29:29.000,2025-07-29 12:07:49.267,2025-07-29 11:32:09.990,2025-08-05 11:29:29.000,533431b944240a282fa5ef56584acb0b,Attending,d4ef103d31a724b01bbacb132c667bce,Trainee,1,1,Trainee,Facilitate a handover to and from other health care providers (either within or across settings),c840f3bd-0a80-4321-8a0a-eb28e80a7e99,,,,,,,,,1,Straightforward,,,,,,"I appreciate the fantastic communication that you had with the daytime team. I felt that there was no surprises on rounds given that your rationale for nighttime decision-making was incredibly clearly communicated to the daytime team and was very well thought out. At night, I appreciated that you reached out to the fellow when there were areas of uncertainty with proposed plans already in mind. I also noted that documentation was clear with the salient to do as well outlined.",,,,,,,,,,,Other Subspeciality,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
8196683b-6043-4817-ad4e-45a38b9ea4f1,0d5099be4af1b9fb7ef4f448e6d284f0,INFORMATION SOURCES AND EVIDENCE- incorporating into care and guiding patients,6fd250e0-0583-43da-b8c5-33b8af84bca2,a09b7bf3-c793-4f1b-a48b-146ac324e8d4,9eb0dea5dd809823cf6fc39c1f8df305,2025-08-18 20:51:26.000,2025-08-18 20:51:26.000,2025-08-19 02:49:26.846,2025-08-18 20:54:03.356,2025-08-25 20:51:26.000,76590d920a7a27eca34c2fe0a61c378f,Attending,9eb0dea5dd809823cf6fc39c1f8df305,Trainee,1,1,Trainee,Utilizing technology and information sources to enhance learning and patient care,7a7199fc-c3e1-484f-a80a-4290b3bef097,1,"Retrieving, assessing the validity of, and applying information from a variety of sources to patient care",,,,,,,2,Moderate,,,,,,******* presented on oral rounds and used information that she read from outside reading to guide her clinical reasoning for a plan for one of our chronic babies. this intervention that she looked up is something that is in a gray zone so it really helped looking at the most recent data. she also did this very effectively because it was quite concise but delivered the information well.,,,,,,,,,,,NICU/PICU,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
83e1e965-0110-4663-a436-e496799620af,0d5099be4af1b9fb7ef4f448e6d284f0,"Patient with ACUTE WORSENING of clinical status- e.g., requiring consideration of higher level of care",6daa4e7e-6228-4409-9197-31d7027f7548,c764fba8-1615-4346-8ece-aa18752874cd,41d4ffbd076cda5955b965b5a58038e8,2025-09-30 17:23:06.000,2025-09-30 17:23:06.000,2025-09-30 22:39:25.955,2025-09-30 17:33:17.051,2025-10-07 17:23:06.000,2270d15ebcf1cd6681f83a9287ccae0f,Attending,41d4ffbd076cda5955b965b5a58038e8,Trainee,1,1,Trainee,"Recognizing a severely ill patient, providing initial management, and mobilizing resources needed for continued care",1ada9b7a-9fe8-4a3c-a58f-7f559bff8eb0,,,,,,,,,2,Moderate,11,Other,,,,"For a patient admitted for abdominal pain with concern for appendicitis vs constipation vs viral gastro. Initial imagining of appendix was inconclusive, and ******** continued to practice with a questioning attitude and did not anchor on a single diagnosis - eventually diagnosing the patient with appendicitis. When diagnosed, ******** did a good job triaging and coordinating with pharmacy and surgery to coordinate STAT antibiotics and surgical evaluation.",,,,,,,,,,,Hospitalist/GP Inpatient,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
865874ef-e5c8-4b63-b720-a6696ef103c3,0d5099be4af1b9fb7ef4f448e6d284f0,ACUTE COMMON PROBLEM,a1c8c735-5fd0-433c-b5ba-16a219ad8b78,0bdf13b2-ad47-4e55-9548-db00bab0c698,d0185e7b5ddecd20c835a1b99ad4136a,2025-09-16 01:55:51.000,2025-09-16 01:55:51.000,2025-09-16 02:04:59.509,2025-09-16 02:01:48.353,2025-09-23 01:55:51.000,d0185e7b5ddecd20c835a1b99ad4136a,Attending,5824601d24b9cd4bbbb7700e639b152e,Trainee,1,1,Attending,ACUTE COMMON PROBLEM (Hospitalist/GP Inpatient),d3aad393-249e-4a53-ae65-6c4fb43e6f30,,,,,,,,,2,Moderate,16,Growth Faltering,,,,"****** really jumped into taking care of a few babies on service with feeding issues and being so thoughtful about discharge goals and asking great questions about the process. I so appreciate that ****** initiated questions about our discharge goals for NICU grads, how the follow up should all be coordinated(supplies, tube team, sub specialty follow up, teaching). I did not expect him to know the nuances at ****** but helpful he would pause and ask these questions to the larger team.",,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
